id,№,name,name_en,name_type,status,marki,sity,adress,x,y,telefon,site,time,time2,Способы оплаты
S4528,1652,Major МКАД 47 км,Major_MKAD_47_km,Major МКАД 47 км,Официальный,Jaguar. Land-Rover,Москва,МКАД 47 км,37.443012,55.651821,+7 (495) 737 89 99 ,http://www.major-jaguar.ru/,8:00-22:00,8:00-22:00,
S4529,1653,Major Новорижское шоссе,Major_Novorizhskoe_shosse,Major Новорижское шоссе,Официальный,Jaguar. Land-Rover,МО. Красногорский район,Новорижское шоссе. 9 км от МКАД,37.250648,55.789124,+7 (495) 780 55 44 ,http://www.major-jaguar.ru/,8:00-22:00,8:00-22:00,
S4530,1654,INCHCAPE JAGUAR LAND ROVER ВОСТОК,INCHCAPE_JAGUAR_LAND_ROVER_VOSTOK,INCHCAPE JAGUAR LAND ROVER ВОСТОК,Официальный,Jaguar. Land-Rover,МО. г. Балашиха,мкрн. ЦОВБ. д.21 ,37.879341 ,55.78497 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4531,1655,INCHCAPE JAGUAR LAND ROVER ЦЕНТР,INCHCAPE_JAGUAR_LAND_ROVER_CENTR,INCHCAPE JAGUAR LAND ROVER ЦЕНТР,Официальный,Jaguar. Land-Rover,Москва,2-я Магистральная ул.. дом 18 ,37.527555 ,55.761864 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4532,1656,INCHCAPE JAGUAR LAND ROVER ЮГ,INCHCAPE_JAGUAR_LAND_ROVER_JuG,INCHCAPE JAGUAR LAND ROVER ЮГ,Официальный,Jaguar. Land-Rover,Москва,МКАД 29 км (внешняя сторона),37.670335 ,55.571504 ,+7 (495) 785-11-11 ,http://jaguar.musa-motors.ru/,9:00-21:00,9:00-21:00,
S4533,1657,НЕЗАВИСИМОСТЬ JAGUAR. ЛЕНИНГРАДСКОЕ ШОССЕ,NEZAVISIMOST_JAGUAR__LENINGRADSKOE_ShOSSE,НЕЗАВИСИМОСТЬ JAGUAR. ЛЕНИНГРАДСКОЕ ШОССЕ,Официальный,Jaguar. Land-Rover,Москва, Ленинградское шоссе. дом 71 ,37.451432 ,55.875003 ,+7 (495) 795-00-99 ,http://www.jaguarcenter.ru/,9:00-21:00,9:00-21:00,
S4534,1658,НЕЗАВИСИМОСТЬ JAGUAR. ЯРОСЛАВСКОЕ ШОССЕ,NEZAVISIMOST_JAGUAR__JaROSLAVSKOE_ShOSSE,НЕЗАВИСИМОСТЬ JAGUAR. ЯРОСЛАВСКОЕ ШОССЕ,Официальный,Jaguar. Land-Rover,Москва,Ярославское шоссе. д. 27 ,37.685596 ,55.860077 ,+7 (495) 795-00-99 ,http://www.jaguarcenter.ru/,9:00-21:00,9:00-21:00,
S4535,1659,РОЛЬФ ЯСЕНЕВО,ROLF_JaSENEVO,РОЛЬФ ЯСЕНЕВО,Официальный,Jaguar. Land-Rover,Москва,МКАД 40 км. вл.1. стр.2 (внешняя сторона) ,37.505771 ,55.59729 ,+7 (495) 777 99 93 ,http://www.jaguaryasenevo.ru/,9:00-21:00,9:00-21:00,
S4536,1660,РОЛЬФ-Центр,ROLF-Centr,РОЛЬФ-Центр,Официальный,Jeep,Москва,2-ой Магистральный тупик. 5А ,37.524203 ,55.767355 ,+7 (495) 785-19-50 ,http://jeep-rolfcentr.ru/,8:00-22:00,8:00-22:00,
S4537,1661,Неокар,Neokar,Неокар,Официальный,Jeep,Москва, ул. Новохохловская. 11. стр. 13 ,37.711372 ,55.729753 ,+7 (495) 921-31-31 ,Www.neocar.ru/,9:00-21:00,9:00-21:00,
S4538,1662,Норд-Авто-М,Nord-Avto-M,Норд-Авто-М,Официальный,Jeep,Москва,ул. Рябиновая. д. 43б ,37.423154 ,55.699078 ,+7 (495) 921-22-46. +7 (495) 518-08-35 ,www.jeep.nordauto.ru/,9:00-21:00,10:00-18:00,
S4539,1663,СЦ Шереметьево,SC_Sheremetevo,СЦ Шереметьево,Официальный,Jeep,МО . г. Химки,Ленинградское ш.. вл. 7,37.410725 ,55.906435 , tel:+74957800005+7(495)780-00-05 ,http://www.jeep.arts-motors.ru/,8:00-22:00,8:00-22:00,
S4540,1664,"ТПК ""Трейдинвест""",TPK_Trejdinvest,"ТПК ""Трейдинвест",Официальный,Chevrolet,Москва,наб. Шлюзовая. д. 2/1 ,37.642097 ,55.732275 ,+7 (495) 7777-555 ,http://chevrolet.tradeinvest.ru/,9:00-21:00,9:00-21:00,
S4541,1665,Автоцентр Сити ,Avtocentr_Siti ,Автоцентр Сити ,Официальный,Chevrolet,Москва,ул. Антонова-Овсеенко. д.15. стр.1 ,37.535606 ,55.75699 ,+7 (495) 937-21-41 ,http://chevrolet.avto-city.ru/,9:00-22:00,9:00-22:00,
S4542,1666,Автоцентр Сити - Видное,Avtocentr_Siti _Vidnoe,Автоцентр Сити - Видное,Официальный,Chevrolet,Москва,МКАД. 22 км.вл.15. стр. 1 (внешняя сторона),37.74786 ,55.598522 ,+7 (495) 6-600-400 ,http://chevrolet.avto-city.ru/,9:00-22:00,9:00-22:00,
S4543,1667,FAVORIT MOTORS ВОСТОК ,FAVORIT_MOTORS_VOSTOK ,FAVORIT MOTORS ВОСТОК ,Официальный,Chevrolet,Москва,ул. Большая Семеновская д. 42/2. стр. 4 ,37.715368 ,55.779288 ,+7 (495) 308-96-64,http://www.chevrolet-favorit.ru/,9:00-22:00,9:00-22:00,
S4544,1668,FAVORIT MOTORS ,FAVORIT_MOTORS ,FAVORIT MOTORS ,Официальный,Chevrolet,Москва, ул. Коптевская д. 69 А ,37.515487 ,55.830069 ,+7 (495) 308-96-64,http://www.chevrolet-favorit.ru/,9:00-22:00,9:00-22:00,
S4545,1669,Аванта,Avanta,Аванта,Официальный,Chevrolet. Chevrolet-NIVA,Москва,ул.Василисы Кожиной. 29,37.49088 ,55.733588 ,+7 (495) 730-22-11 ,http://chevrolet-avanta.ru/,8:00-21:00,8:00-21:00,
S4546,1670,Автоимпорт,Avtoimport,Автоимпорт,Официальный,Chevrolet. Chevrolet-NIVA,Москва,пр-т Андропова. д. 22,37.661341 ,55.682694 ,+7 (495) 6-555-115, +7 (499) 618-10-10 ,http://chevrolet.avtoimport.ru/,9:00-21:00,9:00-21:00,
S4547,1671,Арманд Сити,Armand_Siti,Арманд Сити,Официальный,Chevrolet,Москва,ул. Гостиничная. д. 10В,37.578012,55.847118, +7 (495) 7-800-900 ,http://www.armand-chevrolet.ru/,8:00-22:00,8:00-22:00,
S4548,1672,У Сервис + (Люблинская),U_Servis_+_Ljublinskaja,У Сервис + (Люблинская),Официальный,Chevrolet,Москва,Ул.Люблинская. д.60 ,37.738267 ,55.673708 ,+7 (495) 725-79-79 ,http://www.moscow-chevrolet.ru/,9:00-21:00,9:00-21:00,
S4549,1673,СТС Моторс,STS_Motors,СТС Моторс,Официальный,Chevrolet,Москва,ул. Василия Петушкова. дом 3. к.2 ,37.400711 ,55.833815 ,+7 (499) 193-00-00 ,http://www.moscow-chevrolet.ru/,8:00-21:00,8:00-21:00,
S4550,1674,У Сервис + (Коптево),U_Servis_+_Koptevo,У Сервис + (Коптево),Официальный,Chevrolet,Москва,Старокоптевский пер.. д. 6 ,37.400698 ,55.833827 ,+7 (495) 601-47-09 ,http://www.moscow-chevrolet.ru/,9:00-21:00,9:00-21:00,
S4551,1675,Автомир Прайм (на Щелковской),Avtomir_Prajm_na_Shhelkovskoj,Автомир Прайм (на Щелковской),Официальный,Chevrolet,Москва,ул.Иркутская. д. 5/6 стр.1,37.784323 ,55.81624 ,+7 (495) 925-50-60 ,http://www.chevrolet-avtomir.ru/,8:00-20:00,8:00-20:00,
S4552,1676,Автомир Прайм (на Ярославском),Avtomir_Prajm_na_Jaroslavskom,Автомир Прайм (на Ярославском),Официальный,Chevrolet. Chevrolet-NIVA,Москва,Пересечение МКАД и Ярославского шоссе ,37.730351 ,55.88567 ,+7 (495) 229-0000,http://www.chevrolet-avtomir.ru/,8:00-21:00,8:00-21:00,
S4553,1677,Реутов Моторс,Reutov_Motors,Реутов Моторс,Официальный,Chevrolet,Москва,Носовихинское шоссе. д. 5 ,37.857492 ,55.745619 ,+7 (495) 791-0-999 ,http://chevrolet.reutov-motors.ru/,8:00-21:00,8:00-21:00,
S4554,1678,Тринити Авто,Triniti_Avto,Тринити Авто,Официальный,Chevrolet,Москва,МКАД 47 км (внешняя сторона). ,37.441397 ,55.652941 ,+ 7 (495) 97-000-47 ,http://mkad47.ru/,8:00-20:00,8:00-20:00,
S4555,1679,"Автоцентр ""Genser"". Новоясеневский",Avtocentr_Genser__Novojasenevskij,Автоцентр ?Genser?. Новоясеневский,Официальный,Chevrolet. Chevrolet-NIVA,Москва, Новоясеневский проспект. д. 6 ,37.513843 ,55.613277 ,+7 (495) 788-58-58 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4556,1680,"Автоцентр ""Genser"". Варшавское ш",Avtocentr_Genser__Varshavskoe_sh,Автоцентр ?Genser?. Варшавское ш,Официальный,Chevrolet. Chevrolet-NIVA,Москва,Варшавское шоссе. д. 150 ,37.602443 ,55.599459 ,+7 (495) 799-96-66 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4557,1681,"Автоцентр ""Genser"". Новорязанское ш",Avtocentr_Genser__Novorjazanskoe_sh,Автоцентр ?Genser?. Новорязанское ш,Официальный,Chevrolet. Chevrolet-NIVA,Москва,Новорязанское ш.. д. 1Г,37.860054 ,55.675365 ,+7 (495) 785-77-25 ,http://www.genser.ru/,8:00-21:00,8:00-21:00,
S4558,1682,DaCar,DaCar,DaCar,Официальный,Chevrolet,Москва,ул. Краснобогатырская д.2. с.22 ,37.687602 ,55.815568 ,+7 (495) 741-777-1 ,http://chevrolet.motors.ru/,9:00-21:00,9:00-21:00,
S4559,1683,DaCar,DaCar,DaCar,Официальный,Chevrolet,МО. г. Люберцы, Котельнический проезд. д.4. ,37.891479 ,55.666762 ,+7 (929) 996-87-12 ,http://chevrolet.motors.ru/,9:00-21:00,9:00-21:00,
S4560,1684,Major Chevrolet Новорижский,Major_Chevrolet_Novorizhskij,Major Chevrolet Новорижский,Официальный,Chevrolet,МО. Красногорский район,Новорижское шоссе. 9 км от МКАД,37.249998 ,55.789337 ,+7 (495) 737-88-77 ,http://www.major-chevrolet.ru/,8:00-22:00,8:00-22:00,
S4561,1685,Русь Авто,Rus_Avto,Русь Авто,Официальный,Chevrolet,Москва, Чечерский пр-д. д.1  ,37.546356 ,55.542203 ,+7 (495) 717 24 24 ,http://rusavt.ru/,8:00-21:00,8:00-21:00,
S4562,1686,Русь Авто Подольск,Rus_Avto_Podolsk,Русь Авто Подольск,Официальный,Chevrolet,МО. г. Подольск,пр-т Юных Ленинцев. д.1 ,37.562234 ,55.47368 ,+7 (495) 276 24 24 ,http://rusavt.ru/,8:00-21:00,8:00-21:00,
S4563,1687,ГЕМА Моторс,GEMA_Motors,ГЕМА Моторс,Официальный,Chevrolet,МО. г. Краснознаменск,ул. Березовая аллея. д.6,37.021568 ,55.604503 ,+7 (495) 775-77-75  ,http://www.chevrolet.gema-motors.ru/,,,
S4564,1688,Автолиния,Avtolinija,Автолиния,Официальный,Chevrolet. Chevrolet-NIVA,МО. г. Чехов,"Симферопольское ш.. владение 1 ""Б"" ",37.468709 ,55.162603 ,+7 (495) 505-69-69, +7 (495) 505-69-68,http://chevrolet-ch.ru/,7:30-19:30,7:30-19:30,
S4565,1689,Рантект Моторс,Rantekt_Motors,Рантект Моторс,Официальный,Chevrolet. Chevrolet-NIVA,МО. г. Обнинск,Коммунальный проезд. дом 2.  ,36.636291 ,55.101916 ,+7 (484) 39 5-70-07 ,http://rantekt-motors.ru/,8:30-21:00,8:30-21:00,
S4566,1690,Major Auto Новорижский,Major_Auto_Novorizhskij,Major Auto Новорижский,Официальный,Kia,МО. Красногорский район,Новорижское шоссе. 8 км от МКАД,37.250296 ,55.789127 ,+7 (495) 737-77-75 ,http://www.major-kia.ru/,8:00-22:00,8:00-22:00,
S4567,1691,АВТОРУСЬ ПОДОЛЬСК,AVTORUS_PODOLSK,АВТОРУСЬ ПОДОЛЬСК,Официальный,Kia,МО. г. Подольск,пр-т Юных Ленинцев. д.1И. ,37.559279 ,55.468058 ,+7 (495) 276-23-23 ,http://kia.russmotors.ru/,8:00-21:00,8:00-21:00,
S4568,1692,Ирбис Север,Irbis_Sever,Ирбис Север,Официальный,Kia,Москва, Студеный пр-да. 7Б (90 км МКАД. внутренняя сторона),37.66123 ,55.89446 ,+7 (495) 644-18-18 ,http://irbis.kia.ru/,8:00-21:00,8:00-21:00,
S4569,1693,Ирбис Юго-Запад,Irbis_Jugo-Zapad,Ирбис Юго-Запад,Официальный,Kia,Москва,МКАД 44 км. внешняя сторона  ,37.465775 ,55.632489 ,+7 (495) 644-18-18 ,http://irbis.kia.ru/,9:00-21:00,9:00-21:00,
S4570,1694,Русь Моторс,Rus_Motors,Русь Моторс,Официальный,Kia,Москва,Чечерский проезд. 1 ,37.545402 ,55.542222 ,+7 (495) 717-07-07 ,http://kia.russmotors.ru/,8:00-21:00,8:00-21:00,
S4571,1695,FAVORIT MOTORS Варшавское шоссе,FAVORIT_MOTORS_Varshavskoe_shosse,FAVORIT MOTORS Варшавское шоссе,Официальный,Kia,Москва, 1-й Дорожный проезд дом 4. строение 1 ,37.617051 ,55.61511 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4572,1696,FAVORIT MOTORS МКАД Реутов,FAVORIT_MOTORS_MKAD_Reutov,FAVORIT MOTORS МКАД Реутов,Официальный,Kia,МО. г. Реутов, 2-3-ий км МКАД. д. 7 ,37.843274 ,55.757668 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,7:00-21:00,7:00-21:00,
S4573,1697,FAVORIT MOTORS Ленинградское шоссе,FAVORIT_MOTORS_Leningradskoe_shosse,FAVORIT MOTORS Ленинградское шоссе,Официальный,Kia,Москва, ул. Коптевская. д. 69А стр.2 ,37.516027 ,55.830599 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4574,1698,FAVORIT MOTORS Ленинский проспект,FAVORIT_MOTORS_Leninskij_prospekt,FAVORIT MOTORS Ленинский проспект,Официальный,Kia,Москва,Ленинский пр-кт. д. 146 ,37.496219 ,55.656925 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4575,1699,FAVORIT MOTORS Рязанское шоссе,FAVORIT_MOTORS_Rjazanskoe_shosse,FAVORIT MOTORS Рязанское шоссе,Официальный,Kia,МО. г.Люберцы (п.Томилино лит 2С),Рязанское шоссе д. 46 ,37.929953 ,55.649368 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,7:00-21:00,7:00-21:00,
S4576,1700,FAVORIT MOTORS шоссе Энтузиастов,FAVORIT_MOTORS_shosse_Jentuziastov,FAVORIT MOTORS шоссе Энтузиастов,Официальный,Kia,Москва, ул. Большая Семеновская. д. 42. строение 4 ,37.716073 ,55.779535 ,+7 (495) 308-98-02 ,http://www.kia-favorit.ru/,8:00-21:00,8:00-21:00,
S4577,1701,Стрим Авто Cавеловская,Strim_Avto_Cavelovskaja,Стрим Авто Cавеловская,Официальный,Kia,Москва,ул. Сущевский вал. 5с18 ,37.594845 ,55.794715 , +7 (495) 480-74-98 ,http://stream-auto.kia.ru/,8:00-22:00,8:00-22:00,
S4578,1702,Стрим Авто Рязанка,Strim_Avto_Rjazanka,Стрим Авто Рязанка,Официальный,Kia,Москва, Рязанский проспект. 2c27 ,37.744783 ,55.729371 ,+7 (495) 241-97-30 ,http://stream-auto.kia.ru/,9:00-21:00,9:00-21:00,
S4579,1703,Стрим Авто Север,Strim_Avto_Sever,Стрим Авто Север,Официальный,Kia,МО. г. Мытищи, 9-ый Ленинский переулок. 11 ,37.733841 ,55.887806 ,+7 (495) 290-95-21 ,http://stream-auto.kia.ru/,8:00-21:00,8:00-21:00,
S4580,1704,АА Major Auto ,AA_Major_Auto,АА Major Auto ,Официальный,Kia,Москва,ул. Псковская. д.13 ,37.55072 ,55.907158 ,+7 (495) 229-20-88 ,http://www.major-kia.ru/,8:00-22:00,8:00-22:00,
S4581,1705,АВТОСПЕЦЦЕНТР СЕВЕР,AVTOSPECCENTR_SEVER,АВТОСПЕЦЦЕНТР СЕВЕР,Официальный,Kia,Москва, ул. Клязьминская. д.5 ,37.522674 ,55.886554 ,+7 (495) 266-73-02 ,http://www.kia-asc.ru/,8:00-21:00,8:00-21:00,
S4582,1706,АВТОСПЕЦЦЕНТР МАРЬИНО,AVTOSPECCENTR_MARINO,АВТОСПЕЦЦЕНТР МАРЬИНО,Официальный,Kia,Москва, ул. Марьинский парк. д.1 ,37.776655 ,55.653949 ,+7 (495) 266-73-20 ,http://www.kia-asc.ru/,7:00-21:00,7:00-21:00,
S4583,1707,АВТОСПЕЦЦЕНТР КАШИРКА 39,AVTOSPECCENTR_KAShIRKA_39,АВТОСПЕЦЦЕНТР КАШИРКА 39,Официальный,Kia,Москва,Каширское шоссе. д. 39. корп. 1 ,37.672513 ,55.646116 ,+7 (495) 266-73-14 ,http://www.kia-asc.ru/,7:00-23:00,7:00-23:00,
S4584,1708,Автотемп,Avtotemp,Автотемп,Официальный,Kia,Москва, Холодильный переулок. д. 6 ,37.623941 ,55.706289 ,+7 (495) 780-08-80 ,http://avtotemp.kia.ru/,8:00-21:00,9:00-21:00,
S4585,1709,Сим на Калужской,Sim_na_Kaluzhskoj,Сим на Калужской,Официальный,Kia,Москва,ул. Введенского. 4а ,37.547207 ,55.651013 ,+7 (495) 737-47-19 ,http://www.sim-kia.ru/,9:00-21:00,9:00-21:00,
S4586,1710,АвтоГЕРМЕС Рябиновая,AvtoGERMES_Rjabinovaja,АвтоГЕРМЕС Рябиновая,Официальный,Kia,Москва,Рябиновая ул.. д. 43Б ,37.423078 ,55.699066 ,+7 (495) 737-65-48, +7 (495) 737-65-49 ,http://www.kia-avtogermes.ru/,9:00-21:00,9:00-20:00,
